Delta,I,J_Q_L,J_Q_R,P1,P_el,T_L,T_R,V,abs_C,epsilon,min_eig,mu_L,mu_R,p_L,p_R,positive,score,theta_R
0.1,0.15667291659129393,0.16346899248014932,-0.07991010363145915,0.4059976291005052,0.08355888884869009,2.0,0.25,-0.5333333333333333,0.04871996861892595,0.75,0.14398636926606112,-0.26666666666666666,0.26666666666666666,0.7,0.7,1,0.018829135102479168,1.4
0.05,0.1795380295558245,0.17920012909611405,-0.09541571530339601,0.4005408407245544,0.0837844137927181,2.0,0.25,-0.4666666666666667,0.04935263141253309,0.75,0.1440064609364912,-0.23333333333333334,0.23333333333333334,0.7,0.7,1,0.018813976816404118,1.2
0.05,0.21936528341010803,0.26649908562506186,-0.17875297226101874,0.3377352228759142,0.0877461133640432,2.0,0.25,-0.39999999999999997,0.05588156546309826,1.0,0.10475159750985899,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.018809344630790186,1.2
0.1,0.2338839876351565,0.2846979221850602,-0.1911443271309977,0.33253169937070737,0.09355359505406259,2.0,0.25,-0.39999999999999997,0.04145987356056112,1.0,0.11509469812822537,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.018806424232389148,1.4
0.05,0.16663266977246546,0.21860191691939337,-0.1186223150559143,0.3650796834904002,0.09997960186347928,1.8,0.35,-0.6,0.017220661637875622,1.0,0.16531482184014004,-0.3,0.3,0.5,0.5,1,0.01878748504300236,0.6
0.05,0.16179137880388117,0.21208051193060534,-0.11500568464827635,0.3653373104017234,0.0970748272823287,1.8,0.35,-0.6,0.02332117840204563,1.0,0.15831594242950917,-0.3,0.3,0.5,0.5,1,0.01875953057751493,0.9
0.2,0.15611905447334362,0.16673163339192232,-0.08346813767280575,0.40302574303651123,0.08326349571911659,2.0,0.25,-0.5333333333333333,0.049328837475506586,0.75,0.14334622595495972,-0.26666666666666666,0.26666666666666666,0.7,0.7,1,0.018746805929585903,1.4
0.1,0.21869912718523393,0.268859502828407,-0.18137985195431353,0.3365513756493138,0.08747965087409357,2.0,0.25,-0.39999999999999997,0.05608607757696622,1.0,0.10462018295313832,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.01874069216598473,1.2
0.1,0.14415499925733694,0.1578125581256943,-0.07131955857129221,0.4343344479178911,0.08649299955440216,2.0,0.3,-0.6,0.031589368222678015,0.75,0.185305023927447,-0.3,0.3,0.9,0.9,1,0.018715521699531223,0.6
0.1,0.15421047900589052,0.20534745356231,-0.11282116615877563,0.36564661504751195,0.09252628740353432,1.8,0.35,-0.6,0.033596699187855114,1.0,0.1483259821645331,-0.3,0.3,0.7,0.7,1,0.018709943387776116,0.9
0.2,0.23283972076288503,0.28697919418012685,-0.19384330587497295,0.33095510185295596,0.093135888305154,2.0,0.25,-0.39999999999999997,0.04152284847400476,1.0,0.1158118130763871,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.01869187386819016,1.4
0.2,0.16672610608657942,0.22791931919756017,-0.12788365554561276,0.3232805165879621,0.10003566365194765,1.5,0.3,-0.6,0.02685725375041044,1.0,0.133104939907026,-0.3,0.3,0.7,0.7,1,0.018683376504821048,0.6
0.05,0.13530845623677915,0.17866497903179385,-0.09747990528972644,0.3702988290088789,0.08118507374206749,2.0,0.3,-0.6,0.0643601326950022,1.0,0.10860209345136264,-0.3,0.3,0.9,0.9,1,0.018678437771691973,1.4
0.2,0.14367310545035672,0.15728394508086668,-0.07108008181065267,0.4337158808561049,0.08620386327021402,2.0,0.3,-0.6,0.03200859898428414,0.75,0.18419085140899433,-0.3,0.3,0.5,0.5,1,0.018674352672882737,0.9
0.2,0.16307807263021926,0.2264128970939199,-0.12856605351578815,0.3215695822098583,0.09784684357813155,1.5,0.3,-0.6,0.03228082964716141,1.0,0.12783055673643035,-0.3,0.3,0.9,0.9,1,0.018672589103556802,0.6
0.2,0.2203751169793116,0.22445969283581785,-0.13630964604409312,0.392077539749831,0.08815004679172464,2.0,0.25,-0.39999999999999997,0.03737288565406793,0.75,0.15727863372121814,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.018666214907066922,0.6
0.2,0.14710039325816104,0.16180115221684543,-0.08334760914582631,0.404675328537377,0.07845354307101922,2.0,0.25,-0.5333333333333333,0.06285825133884701,0.75,0.13402531459980432,-0.26666666666666666,0.26666666666666666,0.9,0.9,1,0.01865636040718071,1.2
0.2,0.13920960646987846,0.15510249882796842,-0.07157673494604139,0.4324399341458982,0.08352576388192708,2.0,0.3,-0.6,0.03918637338090658,0.75,0.17698806033424364,-0.3,0.3,0.7,0.7,1,0.018628494380759017,0.9
0.2,0.21754287293109975,0.273494666719739,-0.18647751754729916,0.3340591745324844,0.0870171491724399,2.0,0.25,-0.39999999999999997,0.05627427072523347,1.0,0.10438076756272469,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.01859973348217581,1.2
0.05,0.15395881550643672,0.20259693802309253,-0.11022164871923049,0.36657630497269456,0.09237528930386203,1.8,0.35,-0.6,0.0320942455963343,1.0,0.14952111977393195,-0.3,0.3,0.7,0.7,1,0.018579199337479126,0.9
0.1,0.14658750170509532,0.15900414479170633,-0.07105164376864914,0.4342765592512362,0.0879525010230572,2.0,0.3,-0.6,0.026022913037462205,0.75,0.1904497731772887,-0.3,0.3,0.7,0.7,1,0.01857274577673856,0.6
0.1,0.2131081650442907,0.21197166651218388,-0.12672840049446732,0.39545338095161764,0.08524326601771627,2.0,0.25,-0.39999999999999997,0.04301184690258685,0.75,0.1546838532258374,-0.19999999999999998,0.19999999999999998,0.9,0.9,1,0.01854942738473179,0.6
0.1,0.14570925258939627,0.15427126282088935,-0.07655966143987822,0.41076826937136557,0.07771160138101134,2.0,0.25,-0.5333333333333333,0.061989649632640906,0.75,0.1372701652619669,-0.26666666666666666,0.26666666666666666,0.9,0.9,1,0.0185429097327147,1.2
0.1,0.1348701932730199,0.18080341419295745,-0.0998812982291456,0.367930986329957,0.08092211596381195,2.0,0.3,-0.6,0.06396885182522313,1.0,0.108077660238557,-0.3,0.3,0.9,0.9,1,0.01853980266183867,1.4
0.2,0.16954245443287216,0.22838745837692112,-0.12666198571719775,0.32385622377801204,0.1017254726597233,1.5,0.3,-0.6,0.02115592910183052,1.0,0.13767978094493777,-0.3,0.3,0.5,0.5,1,0.01853445116838477,0.6
0.1,0.16703346948749248,0.2227596704401917,-0.12253958874769635,0.3230486405681562,0.10022008169249548,1.5,0.3,-0.6,0.024281122187657208,1.0,0.13717164552192104,-0.3,0.3,0.7,0.7,1,0.018500053092130733,0.6
0.1,0.16227221318648907,0.21815522565570047,-0.12079189774380711,0.32420633619090755,0.09736332791189344,1.5,0.3,-0.6,0.030424571983209154,1.0,0.13167001664447728,-0.3,0.3,0.9,0.9,1,0.018490989337091736,0.6
0.05,0.14513034227746174,0.15061992001541868,-0.07321707080077236,0.4136318809450672,0.07740284921464627,2.0,0.25,-0.5333333333333333,0.06133899731220504,0.75,0.13892524525523836,-0.26666666666666666,0.26666666666666666,0.9,0.9,1,0.018481295611383366,1.2
0.2,0.17128260610053983,0.2321514229301549,-0.1408006996765337,0.3610322161599697,0.09135072325362124,1.8,0.35,-0.5333333333333333,0.034910354204284934,1.0,0.14503546079696467,-0.26666666666666666,0.26666666666666666,0.9,0.9,1,0.018477089015207365,0.6
0.2,0.15487112682241155,0.20664913327802514,-0.1137264571845785,0.3637980659681954,0.09292267609344693,1.8,0.35,-0.6,0.03007864517775957,1.0,0.15044973816690044,-0.3,0.3,0.5,0.5,1,0.01846759098313482,1.2
0.2,0.16441030620759178,0.17568976649014914,-0.08800426984610013,0.42848980643102086,0.08768549664404895,2.0,0.3,-0.5333333333333333,0.026633368513562912,0.75,0.18201010231521778,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.01845137605053197,0.6
0.2,0.16445618130918926,0.22048900684668657,-0.12181529806117286,0.32226327742514005,0.09867370878551356,1.5,0.3,-0.6,0.027174781512035038,1.0,0.13387655590464798,-0.3,0.3,0.5,0.5,1,0.018432000182307274,0.9
0.2,0.2072965212083868,0.21011152927187637,-0.12719292078852154,0.3912569028705296,0.08291860848335471,2.0,0.25,-0.39999999999999997,0.049262608687252726,0.75,0.14603198854657892,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.0184209510146208,0.9
0.2,0.17501463234421277,0.23352156572801452,-0.1401804284777678,0.36190104886726915,0.09334113725024681,1.8,0.35,-0.5333333333333333,0.0288773642600952,1.0,0.15070809723364806,-0.26666666666666666,0.26666666666666666,0.7,0.7,1,0.01841337257220612,0.6
0.1,0.15547203963255185,0.20496730030386906,-0.11168407652433796,0.3650971793644415,0.0932832237795311,1.8,0.35,-0.6,0.02800340855450366,1.0,0.1516564400263916,-0.3,0.3,0.5,0.5,1,0.0183996593275255,1.2
0.2,0.2169655916166251,0.21549079453174508,-0.12870455788509516,0.39045459687342887,0.08678623664665003,2.0,0.25,-0.39999999999999997,0.037849399552348846,0.75,0.15737432357043035,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.018380812118809185,0.9
0.05,0.16683961346596904,0.21970076594893115,-0.11959699786934974,0.3233156540575719,0.10010376807958142,1.5,0.3,-0.6,0.022912021937620576,1.0,0.13865731461815492,-0.3,0.3,0.7,0.7,1,0.018371739953780514,0.6
0.05,0.16159348708277516,0.21366439473708548,-0.11670830248742053,0.32575466294282773,0.09695609224966509,1.5,0.3,-0.6,0.02937691482635579,1.0,0.13341061510842314,-0.3,0.3,0.9,0.9,1,0.018364362002376945,0.6
0.1,0.17040167613548085,0.22553740973612887,-0.12329640405484057,0.3228220026296605,0.10224100568128851,1.5,0.3,-0.6,0.018284142754334782,1.0,0.14276878390045103,-0.3,0.3,0.5,0.5,1,0.018363404327630912,0.6
0.05,0.15577150582213573,0.20397830275224615,-0.11051539925896467,0.3657953717375422,0.09346290349328143,1.8,0.35,-0.6,0.026902917095564638,1.0,0.15210440379347884,-0.3,0.3,0.5,0.5,1,0.01836092716082962,1.2
0.2,0.1451178490837527,0.20114710820052778,-0.11407639875027611,0.3631461409494172,0.08707070945025161,1.8,0.35,-0.6,0.044245447121456526,1.0,0.1367300856153177,-0.3,0.3,0.9,0.9,1,0.01835620474809643,0.9
0.1,0.22001005408809424,0.216505942092272,-0.1285019204570343,0.39127300016194605,0.08800402163523768,2.0,0.25,-0.39999999999999997,0.033937546551821955,0.75,0.16167689212346362,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.018349033788858448,0.6
0.05,0.21146589223986137,0.2056169161965562,-0.12103055930061177,0.39685196163252656,0.08458635689594454,2.0,0.25,-0.39999999999999997,0.04156603244674171,0.75,0.15681629670345493,-0.19999999999999998,0.19999999999999998,0.9,0.9,1,0.01832554710294244,0.6
0.1,0.1581406282271247,0.16784625648808413,-0.08350458810028433,0.42796630664529256,0.08434166838779984,2.0,0.3,-0.5333333333333333,0.033977672698954436,0.75,0.17982864209927435,-0.26666666666666666,0.26666666666666666,0.9,0.9,1,0.01831254952976911,0.6
0.1,0.16531862683653809,0.21840503423644336,-0.11921385813452039,0.3225756565475858,0.09919117610192285,1.5,0.3,-0.6,0.02429616101251674,1.0,0.13668258183893822,-0.3,0.3,0.5,0.5,1,0.018300827726919187,0.9
0.1,0.148018074341592,0.15914257839994989,-0.07033173379499455,0.43434075716014375,0.0888108446049552,2.0,0.3,-0.6,0.020435152927941836,0.75,0.19530956679413272,-0.3,0.3,0.5,0.5,1,0.018291619006617462,0.6
0.2,0.22346281062892787,0.22322016001128178,-0.13383503575971042,0.39192311801589497,0.08938512425157114,2.0,0.25,-0.39999999999999997,0.029329687589896736,0.75,0.16396452332331746,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.018283231079005136,0.6
0.2,0.1343513961129647,0.18540453847765692,-0.10479370080987799,0.36278557894204766,0.08061083766777882,2.0,0.3,-0.6,0.06287682534614404,1.0,0.10697968891681184,-0.3,0.3,0.9,0.9,1,0.018283048567803117,1.4
0.05,0.18083325081342594,0.22550474052269667,-0.14111589014309767,0.35711163761011155,0.08438885037959877,2.0,0.3,-0.4666666666666667,0.05256997191514655,1.0,0.11373975424931757,-0.23333333333333334,0.23333333333333334,0.7,0.7,1,0.018268554215791374,1.4
0.2,0.15855443364864003,0.1682008448618229,-0.08363848024921482,0.4264986092096126,0.08456236461260801,2.0,0.3,-0.5333333333333333,0.03313672082646885,0.75,0.17975099101921493,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.018265542431503072,0.9
0.2,0.1331678207692347,0.15136354226536536,-0.07146284980382461,0.4294064661536101,0.07990069246154081,2.0,0.3,-0.6,0.04564835677051939,0.75,0.1688654478994992,-0.3,0.3,0.9,0.9,1,0.018241901071419656,0.9
0.05,0.17044483110623118,0.22358779273908855,-0.12132089407534982,0.32272941423821916,0.10226689866373871,1.5,0.3,-0.6,0.016791606268150943,1.0,0.1445671168379778,-0.3,0.3,0.5,0.5,1,0.01824040905366978,0.6
0.2,0.1529933731782468,0.1653199552201744,-0.08372348952510951,0.4256296354968122,0.08159646569506496,2.0,0.3,-0.5333333333333333,0.04122632862590311,0.75,0.17158827234213758,-0.26666666666666666,0.26666666666666666,0.7,0.7,1,0.018219367911224336,0.9
0.05,0.16557747542207762,0.21702981280758446,-0.11768332755433777,0.3229614631435206,0.09934648525324657,1.5,0.3,-0.6,0.02279262075358315,1.0,0.13767472486086246,-0.3,0.3,0.5,0.5,1,0.01821515235563795,0.9
0.2,0.1777341016111776,0.23363212113284468,-0.13884060027355005,0.362249731738179,0.09479152085929471,1.8,0.35,-0.5333333333333333,0.022673006921340475,1.0,0.15582480582743327,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.018199947404998064,0.6
0.1,0.16959484202239195,0.2223635010328436,-0.13191291862090138,0.3636896052286901,0.09045058241194237,1.8,0.35,-0.5333333333333333,0.03292636750187937,1.0,0.14891354540147153,-0.26666666666666666,0.26666666666666666,0.9,0.9,1,0.018196493819985272,0.6
0.2,0.2200464687756339,0.28358748459253713,-0.19556889708228334,0.35142645548303286,0.08801858751025356,2.0,0.3,-0.39999999999999997,0.04273523547639146,1.0,0.13283513266291574,-0.19999999999999998,0.19999999999999998,0.9,0.9,1,0.018190907205371015,0.6
0.1,0.20702663890602244,0.20331563818508278,-0.12050498262267416,0.3925791186228693,0.08281065556240896,2.0,0.25,-0.39999999999999997,0.04601032547526769,0.75,0.14885032743743878,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.018183868448945463,0.9
0.1,0.18022964872926683,0.2271356476504805,-0.1430284782434892,0.35579004854997415,0.08410716940699119,2.0,0.3,-0.4666666666666667,0.05257461085412692,1.0,0.11375309088700539,-0.23333333333333334,0.23333333333333334,0.7,0.7,1,0.018179835189950026,1.4
0.1,0.16145272203469058,0.16971251337283427,-0.08360439495433267,0.42712893858335,0.08610811841850163,2.0,0.3,-0.5333333333333333,0.027662639104608915,0.75,0.18548653697008444,-0.26666666666666666,0.26666666666666666,0.7,0.7,1,0.018175066239505978,0.6
0.2,0.1567364831772799,0.21337195582794846,-0.11933006592158059,0.32160718669902283,0.09404188990636793,1.5,0.3,-0.6,0.03511438569813987,1.0,0.12561112392085422,-0.3,0.3,0.7,0.7,1,0.01816622882780302,0.9
0.1,0.14369328079223345,0.19303981323892053,-0.10682384476358067,0.36812652839875143,0.08621596847534006,1.8,0.35,-0.6,0.04264211928898397,1.0,0.14017309019554114,-0.3,0.3,0.9,0.9,1,0.01816088169352342,0.9
0.1,0.17460798681112172,0.22707071240444066,-0.13394645277184242,0.3618773250509528,0.09312425963259825,1.8,0.35,-0.5333333333333333,0.02616868772766268,1.0,0.15473489332045162,-0.26666666666666666,0.26666666666666666,0.7,0.7,1,0.018152680602157273,0.6
0.1,0.21994335215234115,0.27372837242117637,-0.18575103156024006,0.3538167305844667,0.08797734086093645,2.0,0.3,-0.39999999999999997,0.04160939939867338,1.0,0.13528811621665088,-0.19999999999999998,0.19999999999999998,0.9,0.9,1,0.018148858620489535,0.6
0.05,0.21924538584945977,0.21200759500631292,-0.12430944066652888,0.3913760497501967,0.0876981543397839,2.0,0.25,-0.39999999999999997,0.032089030904059214,0.75,0.16343090780129446,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.01814287170439439,0.6
0.1,0.2175565489311408,0.2114348518397728,-0.12441223226731654,0.3904423579341816,0.08702261957245631,2.0,0.25,-0.39999999999999997,0.03395842825474736,0.75,0.16053838508104867,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.018129117278931933,0.9
0.2,0.17222075208379964,0.2253341475466607,-0.13348307976863433,0.3609982095472506,0.09185106777802647,1.8,0.35,-0.5333333333333333,0.029193869148069047,1.0,0.15129182483920825,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.018125477393639983,0.9
0.05,0.14067214339504924,0.15084672712584704,-0.06644344108881747,0.436051831161257,0.08440328603702954,2.0,0.3,-0.6,0.029309244093442325,0.75,0.18871377174369672,-0.3,0.3,0.9,0.9,1,0.018116771845875804,0.6
0.05,0.21972641331036039,0.26857307371483546,-0.18068250839069133,0.3550830432205462,0.08789056532414415,2.0,0.3,-0.39999999999999997,0.04091348379928635,1.0,0.13649672368012516,-0.19999999999999998,0.19999999999999998,0.9,0.9,1,0.018105547412958205,0.6
0.1,0.1428009341371949,0.1531008817807948,-0.0674203212984778,0.4338544000348096,0.08568056048231694,2.0,0.3,-0.6,0.02626795084802569,0.75,0.190620513758538,-0.3,0.3,0.5,0.5,1,0.018104415655599462,0.9
0.2,0.19368987236194274,0.20085908984002449,-0.12338314089524738,0.39443245363975576,0.07747594894477709,2.0,0.25,-0.39999999999999997,0.06124340222043795,0.75,0.1352709053109977,-0.19999999999999998,0.19999999999999998,0.9,0.9,1,0.018103384856853894,0.9
0.1,0.1572944719988058,0.2094157548374655,-0.11503907163818203,0.3232095892111383,0.09437668319928348,1.5,0.3,-0.6,0.032717672432056685,1.0,0.12799998160460582,-0.3,0.3,0.7,0.7,1,0.01808025267727751,0.9
0.05,0.1635840486817557,0.20511682638079787,-0.12877760366264543,0.3532506823621197,0.07633922271815266,2.0,0.25,-0.4666666666666667,0.07752548432188257,1.0,0.08552288738229824,-0.23333333333333334,0.23333333333333334,0.9,0.9,1,0.0180770370097602,1.4
0.2,0.17577037362228895,0.18856030580531702,-0.10653413144824869,0.41961918545680643,0.08202617435706817,2.0,0.3,-0.4666666666666667,0.039590173337006374,0.75,0.16878433435621798,-0.23333333333333334,0.23333333333333334,0.9,0.9,1,0.018072968085019868,0.6
0.05,0.14433469024331036,0.15402164681017658,-0.06742083266419027,0.4344928073975084,0.08660081414598621,2.0,0.3,-0.6,0.02328158421667264,0.75,0.19396423994157325,-0.3,0.3,0.7,0.7,1,0.01806969586117664,0.6
0.2,0.22725589480367125,0.2879396358600332,-0.19703727793856457,0.3488032387309421,0.09090235792146849,2.0,0.3,-0.39999999999999997,0.03410034709688765,1.0,0.14002230559695605,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.01806276510297086,0.6
0.05,0.14295281200288323,0.18895438868487752,-0.10318270148314754,0.3705710704595164,0.08577168720172994,1.8,0.35,-0.6,0.041682160351184896,1.0,0.1418965310324598,-0.3,0.3,0.9,0.9,1,0.01804649139156814,0.9
0.05,0.2066644490520529,0.19965957734958237,-0.11699379772876126,0.3934391281375865,0.08266577962082115,2.0,0.25,-0.39999999999999997,0.04422993818618799,0.75,0.15017800951259064,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.018038051973686072,0.9
0.05,0.16853030472802205,0.2172244623637483,-0.1273416331754697,0.3651597829588197,0.08988282918827843,1.8,0.35,-0.5333333333333333,0.031805316717356175,1.0,0.15068352317037795,-0.26666666666666666,0.26666666666666666,0.9,0.9,1,0.018025878928344435,0.6
0.05,0.15744723511823214,0.20717672171888762,-0.1127083806479485,0.3241813774310639,0.09446834107093928,1.5,0.3,-0.6,0.03142638365491928,1.0,0.12900387949615402,-0.3,0.3,0.7,0.7,1,0.018018637790214277,0.9
0.2,0.17925777883128086,0.23039293560708363,-0.14673930548581926,0.35297796816113514,0.0836536301212644,2.0,0.3,-0.4666666666666667,0.05238451640369359,1.0,0.11377640739000432,-0.23333333333333334,0.23333333333333334,0.7,0.7,1,0.018008822323392355,1.4
0.1,0.2242621444194906,0.2184487517752356,-0.1287438940074393,0.3902703234795207,0.08970485776779623,2.0,0.25,-0.39999999999999997,0.02546793266893347,0.75,0.16946169217552584,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.018006223705968254,0.6
0.1,0.2281409367912916,0.28145591109499307,-0.19019953637847659,0.34878630148033624,0.09125637471651664,2.0,0.3,-0.39999999999999997,0.032305404002141935,1.0,0.14204086926193626,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.01799371702835293,0.6
0.05,0.2066711295004614,0.25086385575513814,-0.16819540395495353,0.3397611839765392,0.08266845180018456,2.0,0.25,-0.39999999999999997,0.05919035872683314,1.0,0.09708391351264713,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.01799345009022835,1.4
0.05,0.17410680343160312,0.223475891465409,-0.1306189296352204,0.3621653532795843,0.09285696183018832,1.8,0.35,-0.5333333333333333,0.024725885357594197,1.0,0.1562342987056088,-0.26666666666666666,0.26666666666666666,0.7,0.7,1,0.01799111735747799,0.6
0.05,0.2175406901098473,0.20905547114423473,-0.12203919510029586,0.3907238822047949,0.08701627604393891,2.0,0.25,-0.39999999999999997,0.031907488956371924,0.75,0.16183147402098286,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.017974563951962917,0.9
0.1,0.13699256138247157,0.14823666972662475,-0.06604113289714184,0.4340329528243699,0.08219553682948294,2.0,0.3,-0.6,0.034116508726236526,0.75,0.18250357209513857,-0.3,0.3,0.7,0.7,1,0.017973906317924605,0.9
0.1,0.1780245185435299,0.2297292417549235,-0.13478283186504067,0.36147759432156246,0.09494640988988262,1.8,0.35,-0.5333333333333333,0.019663278055705162,1.0,0.16082231396855015,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.017967183148243075,0.6
0.2,0.1643701736147467,0.21842968955677922,-0.13076559696224757,0.3607572099355536,0.08766409259453158,1.8,0.35,-0.5333333333333333,0.037873666163670036,1.0,0.14232788264098506,-0.26666666666666666,0.26666666666666666,0.7,0.7,1,0.017949352105838156,0.9
0.1,0.1726588975576667,0.22239603232367403,-0.13031128695958527,0.3614014899657747,0.09208474536408891,1.8,0.35,-0.5333333333333333,0.0261726019894786,1.0,0.1540810312591668,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.01794044885441369,0.9
0.05,0.22832252906700895,0.27784344537372385,-0.18651443374692045,0.34902646460603304,0.09132901162680357,2.0,0.3,-0.39999999999999997,0.031322618616660226,1.0,0.1428248885131884,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.01793692884388376,0.6
0.2,0.225803444106199,0.28044134966651557,-0.1901199720240362,0.34765306770421045,0.09032137764247959,2.0,0.3,-0.39999999999999997,0.03421025071747102,1.0,0.13937327293586935,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.017931416169797498,0.9
0.1,0.16305013881530536,0.20775996763522264,-0.13166990285474647,0.3508374797528596,0.07609006478047584,2.0,0.25,-0.4666666666666667,0.07692571922182796,1.0,0.08512965061321123,-0.23333333333333334,0.23333333333333334,0.9,0.9,1,0.01792824831141874,1.4
0.05,0.15141042457795356,0.19811331472554677,-0.1072670599787746,0.3662212315770723,0.09084625474677213,1.8,0.35,-0.6,0.027791740288700625,1.0,0.14853343025195662,-0.3,0.3,0.5,0.5,1,0.0179256050929472,1.4
0.2,0.2144437279453827,0.2707824268128277,-0.18500493563467463,0.3490594089446873,0.08577749117815307,2.0,0.3,-0.39999999999999997,0.04596870673677229,1.0,0.12767223811456274,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.017913946652098084,0.9
0.1,0.16348698487583654,0.1702668766639071,-0.08307381806346098,0.42699043224908634,0.08719305860044615,2.0,0.3,-0.5333333333333333,0.02145546662853696,0.75,0.19101791786506078,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.01789961002982144,0.6
0.1,0.2059872559683805,0.25279419503325085,-0.17039929264589873,0.338421986983203,0.0823949023873522,2.0,0.25,-0.39999999999999997,0.05903855115228952,1.0,0.09719844358176674,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.017894822903266158,1.4
0.1,0.21522763383225088,0.26512816576415577,-0.1790371122312554,0.3505250821027871,0.08609105353290035,2.0,0.3,-0.39999999999999997,0.0443879023342544,1.0,0.12892960789835894,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.017894717708955465,0.9
0.1,0.1916068118948328,0.1904114487195428,-0.1137687239616098,0.3994808110489946,0.07664272475793311,2.0,0.25,-0.39999999999999997,0.05943911944488276,0.75,0.13898285991922182,-0.19999999999999998,0.19999999999999998,0.9,0.9,1,0.01788538530481359,0.9
0.1,0.15091707042807403,0.19863022609544687,-0.10807998383860234,0.36544285089471906,0.09055024225684442,1.8,0.35,-0.6,0.02822698164452931,1.0,0.1486829312424357,-0.3,0.3,0.5,0.5,1,0.017885249293347862,1.4
0.05,0.1466886417115421,0.1558116895524299,-0.06779850452550476,0.43413547852821793,0.08801318502692526,2.0,0.3,-0.6,0.017511024725692728,0.75,0.19947166321415905,-0.3,0.3,0.5,0.5,1,0.01788293833132176,0.6
0.05,0.16882308253264128,0.1683206043152245,-0.08953649913332526,0.4020715341921503,0.07878410518189927,2.0,0.25,-0.4666666666666667,0.05162741938362051,0.75,0.13760133346923614,-0.23333333333333334,0.23333333333333334,0.7,0.7,1,0.017882883561053196,1.4
0.05,0.16599821032720133,0.20824922046283034,-0.13078338897680306,0.3656466607159913,0.07746583148602729,2.0,0.3,-0.4666666666666667,0.06665678496096515,1.0,0.10906893339137189,-0.23333333333333334,0.23333333333333334,0.9,0.9,1,0.01788148091099141,1.2
0.2,0.2085908729163438,0.20577435650706824,-0.12233800734053063,0.38979476479874947,0.08343634916653751,2.0,0.25,-0.39999999999999997,0.040805558086840395,0.75,0.1514142434498123,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.01787770002428422,1.2
0.05,0.2155525432889168,0.2621213328140673,-0.17590031549850055,0.35133044051486173,0.08622101731556671,2.0,0.3,-0.39999999999999997,0.04348896210526265,1.0,0.1295254814144549,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.01787271720506683,0.9
0.1,0.2268311715742035,0.27708493985329896,-0.18635247122361734,0.3480254119499128,0.09073246862968139,2.0,0.3,-0.39999999999999997,0.032160991993790286,1.0,0.14065410687803126,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.017863265145832686,0.9
0.1,0.15901351728829596,0.2095921899655863,-0.11418407959260882,0.32262978238019724,0.09540811037297757,1.5,0.3,-0.6,0.027321903395447263,1.0,0.13123883634251887,-0.3,0.3,0.5,0.5,1,0.017841485313696136,1.2
0.2,0.15802466754738212,0.2106916797563954,-0.11587687922796631,0.3212653985552334,0.09481480052842926,1.5,0.3,-0.6,0.0291111530371909,1.0,0.1303176712406256,-0.3,0.3,0.5,0.5,1,0.017840453599862086,1.2
0.05,0.15950751705945396,0.2088579944065525,-0.1131534841708802,0.3233854023218997,0.09570451023567238,1.5,0.3,-0.6,0.026372981955211965,1.0,0.13152994708093724,-0.3,0.3,0.5,0.5,1,0.017838575057054717,1.2
0.2,0.14544409498194374,0.16047814902984384,-0.08290796503947379,0.42380249783872476,0.07757018399037,2.0,0.3,-0.5333333333333333,0.04886909299480364,0.75,0.16273119038706335,-0.26666666666666666,0.26666666666666666,0.9,0.9,1,0.017833842167869714,0.9
